id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count,label
5680878,0.7142857142857143,"LOL...Trump blowing his horn about something else he knows nothing about.  Well, thanks to his suggestion and rallying idiots like himself to follow, I'll have to reconsider and get that CWP to protect me from his gestapo.",0.0,0.1071428571428571,0.0357142857142857,0.6785714285714286,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-29 11:59:49.296389+00,102,,360552,rejected,0,0,0,0,0,0.0,0,56,True
5045353,0.0,"Voronenkov was a self-proclaimed commie...but, rode rode around in a Maybach?  

Sounds like members the U.S. Democrat party ruling elite....and we all know how they cover.
http://prorev.com/foster.htm

 
Vlad Putin goin' hard. 
https://youtu.be/yDIlQ3_lsKE",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-23 19:45:21.711304+00,21,,321664,approved,0,0,0,0,0,0.0,0,4,False
817383,0.0,Once Dr. Leitch loses her bid for the leadership a petition should be mounted across Canada to have her stripped of her medical degree. Doctors are supposed to heal not cause disease.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-10 08:15:56.203791+00,54,,160514,rejected,0,0,0,0,0,0.0,0,4,False
5454765,0.0,"Um, what? You seriously think I'm Chris  Spence? LOL!

I've been commenting here for years.

If you are going to try rebutting the notions I have presented here, at least get familiar with them by reading the documents I have linked to.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-21 21:37:10.977977+00,54,5453029.0,346639,approved,0,0,0,1,0,0.0,0,4,False
281664,0.0,"No one is asking for 10% of your income. It's 10% of your federal tax. So if you're in the 25% federal tax bracket, this would be an additional 2.5%.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-14 07:41:34.141461+00,21,281544.0,59418,approved,0,0,0,2,0,0.0,0,4,False
5193817,0.0,"Maybe the guy was hearing impaired or mentally challenged. Even if he ran away there was video evidence they could have put on the news & someone would have identified him later. I can understand if he was combative & deserved numerous baton strikes, but he wasn't & that's where the settlement came in. But I agree he broke the law for harassing the seal but seems that there were not enough facts for prosecution.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-29 07:48:21.008164+00,55,5193755.0,330397,approved,0,0,0,0,0,0.0,0,4,False
6331504,0.7125,Anything more useless than rappers and their talentless music?,0.025,0.025,0.175,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 18:54:57.507061+00,55,,399427,approved,0,0,0,3,0,0.0,0,80,True
6240550,0.0,"Seems like you consider thing with 'Obama' or 'Clinton' in the same sentence as 'Russia' as collusion, no matter how nonsensical. Yes, Obama got caught on a hot mike saying he could be more flexible after the election. That's politics. Is there anything that Obama actually did that indicated he was doing Russia 'favors' or was compensated? Not a hint.  Can you provide any?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-28 13:56:52.821903+00,105,6238770.0,394144,approved,0,0,0,0,0,0.0,0,4,False
5770783,0.5733333333333334,"Everybody knows that what Trump said and did on Saturday, and what he failed to say and do on Saturday, represents who he really is and what he really believes.  Everybody, including the white supremacists, Nazis, fascists and Klansmen who constitute his base: they know him to be one of their own and give him a pass if he occasionally, and halfheartedly, pretends to distance himself from them. Trump is a bigot and a coward; his base, being one and the same with his bigotry and cowardice, understands his challenges. It ain't easy being Trump.",0.0266666666666666,0.0266666666666666,0.2266666666666666,0.5466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,2017-08-15 10:17:44.476478+00,53,5770578.0,366358,approved,0,0,0,2,0,0.0,6,75,True
5247960,0.6,"""Sherlock""?  That's truly pathetic -- but Trumpian, I suppose.
When I posted to you yesterday, I didn't realize that the list to which I referred had been deemed ""uncivil"" by some coward (also true to Trump's example) who disagreed with it.  I re-posted it; you'll find it easily enough. (On my display it appears immediately above your most recent post to me.)
Trump's presidency is disintegrating in full view of the whole world, and his personality with it.  
Which version of the Comey story do you believe?  Trump made Pence, Sanders, and Conway look like the idiots they are for working for him.  He sent them out to lie for him on one day, and then pulled the rug from under them the next.  These folks (and of course Spicer, too) will never fully re-build their reputations; Trump has ruined them. 
Trump has lived a filthy, dishonest life personally, professionally and politically. Why would anyone think he would, or even could, be different as president? Lock him up.",0.0,0.1,0.0,0.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-12 15:11:56.494253+00,53,5247890.0,332982,approved,0,0,0,1,0,0.0,0,10,True
5076758,0.9107142857142856,"just another piece of garbage, he's a gang member and a piece of garbage",0.0714285714285714,0.1607142857142857,0.0,0.9107142857142856,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31 11:29:35.140106+00,43,,323519,rejected,0,0,0,0,0,0.0,0,56,True
549107,0.0,"Qualified to be deceptive? She and her minions are a huge part of the degradation of our society. Trump is acknowledging our societal issues. He knows who to consult, how to address it, and how to delegate to get things done. There is more strength in him than weakness. He is not going to do everything himself, if that worries you. He will delegate to professionals, respect the limits in The Constitution for the presidency (unlike Obama), and remind us who we are as a nation. That is what upsets some people. Select citizens have been manipulating The Constitution like selfish toddlers. Trump has pointed this out, as other citizens have already known, that the selfish desires need to end. We are not the strong country we could be. He'll help us get back to what our Forefathers intended. That scares people...really scares people who want to sin, so they attack him.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-24 18:57:24.254349+00,21,548757.0,149113,approved,0,0,0,0,0,0.0,0,4,False
5308207,0.0,"I'm a Montrealer and I was rooting for the Sens!
Now I'm rooting for the Pens!",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-26 15:17:49.038479+00,54,,337901,approved,0,0,0,1,1,0.0,0,4,False
5623276,0.2,"Senator Ted Cruz told reporters. ""For seven years Republicans have told the voters, if you elect us, we'll repeal Obamacare. I think we will look like fools if we can't deliver on that promise.""

Too late for that. How long have Republican lawmakers  been saying they can deliver a better healthcare plan than ""Obamacare""?
Trump even said the conservative version of the ACA would insure everyone at lower prices.

The bottom line is, they have nothing, and they've had nothing besides their lies and nonstop BS. They've been all talk for the last eight years, but their constant BS, and lies have managed to get them elected, which is indicative of todays GOP modus operandi, which is to get elected by any means necessary, regardless of the harm to America, Americans, and our democracy.",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-19 21:49:44.731360+00,21,,357193,approved,0,0,0,5,0,0.0,0,5,False
777538,0.0,I voted for Trump partly on the basis of his America First comments.  I would be very sad to see reinvestment in foreign wars and policies that lead to the wars.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-01 20:38:45.055737+00,13,777113.0,159534,approved,0,0,0,1,0,0.0,0,4,False
663903,0.6,"Gee whitakers ma, I dunno who to vote fer, cause I don't understand how this dab darn machine works.  Guess I am just a bit too dumb to vote.

Yeah, right on Alt-Left.  More fake news to cover up why Hillary lost.  People didn't like her; she didn't represent the values of good, honest Americans, she was (and is) a crook, and oh, by the way, she wrote off half the electorate as the Beverly Hillbillies.  Give me a break.",0.0,0.2,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-05 17:01:57.969687+00,54,663084.0,154646,approved,0,0,0,2,0,0.0,0,10,True
6188076,0.0,"If you looked at my link, Musk said he could do this island as he has done others. I would be nice if they would allow him to use innovative rebuilding.  DC minigrids can be operated on a relatively low voltage and lines can be placed underground or underwater which will provide resistance to damage from winds. If there is need for AC the conversion can be done as it is for motors in cars without the problems of a large AC distribution system. 
Resistance to modernization where there is existing infrastructure is large so things will go more slowly here but where there is little left it will be easier.  Putting DC circuits in houses for all solid-state things like LEDs and communications will be easier since they need to be rewired in many cases.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-20 15:34:52.694457+00,102,6187807.0,391395,approved,0,0,0,2,0,0.0,0,4,False
4974811,0.0,I have a great idea! Spend more money and appeal the ruling that way when APD losses again it will cost even more.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-08 08:29:41.387855+00,21,,317684,rejected,0,0,0,0,0,0.0,0,4,False
563185,0.65,Fly UnAmerican Airlines.. we wont get you there on time but we will hassle you so you will feel like shit when you do finally get there.. way to go UNAMERICAN AIRLINE$...,0.0625,0.575,0.025,0.4625,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-30 14:48:48.451703+00,21,,149974,approved,0,0,0,1,0,0.025,4,80,True
873023,0.0,"Yes the dogs have fur , which is really warm",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-21 07:32:10.152797+00,21,872878.0,163155,approved,0,0,0,1,0,0.0,0,4,False
5780529,0.9,"Well crap. The BIG reason I went with PC Financial was because of the convenience. CIBC, if your branches/machines were convenient, I'd have gone with you in the first place.",0.1,0.9,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-16 16:17:49.972879+00,54,,367134,approved,0,0,0,0,0,0.0,0,10,True
5177733,0.0,Agree with the overall message of the article.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-25 18:12:00.598465+00,21,,329158,approved,0,0,0,1,3,0.0,0,4,False
5406483,0.6805555555555556,"Well, based on the number of stupid decisions made by Oregon bureaucrats, maybe they do need that many more!",0.0416666666666666,0.1666666666666666,0.0416666666666666,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-13 14:53:10.714519+00,13,5406216.0,343275,approved,1,0,0,0,0,0.0,0,72,True
5166620,0.0,Roi your are quick to point out you dislike of the gross painting.  Do you point out all the works of art in the world with the same criteria or just the one at the UAA?,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-04-23 00:54:56.541210+00,21,5166412.0,328944,approved,0,0,1,0,2,0.0,4,6,False
1065715,0.0,Failing city.....Failing Mayor.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-02 14:45:43.861537+00,54,,316182,approved,0,0,0,13,0,0.0,4,4,False
440209,0.0,The problem is with the closed GOP ballot. IMHO if the state is paying for the election the state should make the rules. I would like to see a single primary ballot. If one candidate gets 50% +1 they are elected then and there. When this is not the case then the two top vote getters run off in the general election. Keep it simple.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-20 19:40:36.350817+00,21,,144129,approved,0,0,0,1,0,0.0,0,4,False
5609328,0.7142857142857143,"We already have the dumbest president ever elected, do we really need the dumbest governor ever too?

Besides bragging rights and a possible Guinness record, what would that accomplish?",0.0,0.0204081632653061,0.0,0.7346938775510204,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-17 20:19:20.422538+00,21,,356284,rejected,0,0,0,0,0,0.0,0,49,True
5696148,0.6,"And, who are you who contributes nonsense to this discussion?",0.0,0.1,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-01 15:34:47.940168+00,21,5694671.0,361477,approved,0,0,0,1,1,0.0,0,10,True
5899586,0.0,"The problem is not with the fraction of the population who is law-abiding and NOT taking advantage of the system for their own benefit. The challenge is will all those who are creatively using the system and avoiding paying their fair share of taxes. I know plenty of self-employed people who use the revenue sprinkling methods and find very creative ways to deduct pretty much everything they purchase for business and PERSONAL in order to reduce revenue. New 4k OLED TV... yup a business expense even though it sits in their home basement. New cars... yup a business expense even though they don't use said cars for their business. Children paid salaries... yup even though most of them have never set foot in the business... and the list goes on and on. For those of you who pay your taxes, congratulations on your honesty. For those of you who have not paid fairly into the system, suck it up butter cup - you are doing your civic duty.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-05 12:20:19.362679+00,54,,374212,approved,0,0,0,2,3,0.0,4,4,False
1078007,1.0,"Well, it is fair to say a denial that includes ""Presidents can't order wiretaps "" is a stupid denial that has four words that should not have been uttered by a professional. Trump should have kept his yap shut in the first place, but that and some of the other responses may have been exactly the kind of thing Trump wanted.  I think you know that, it is why you picked out that line.",0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-04 20:38:46.517956+00,54,1077531.0,316798,approved,0,0,0,0,3,0.0,0,4,True
1053719,0.0,"Bradley
A good investment does not need a bribe to succeed. Further money earned through hard work also can be invested and injected back into the economy. Why select dividends and capital gains for special treatment? 

A buck is a buck.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-27 23:56:53.910127+00,54,1053483.0,315335,approved,0,0,0,0,1,0.0,0,4,False
925137,0.9411764705882352,"People are morons, this is the media attempting, along with whom I said above, to discredit Trump, this is VERY predictable.",0.0392156862745098,0.2745098039215686,0.0196078431372549,0.9215686274509804,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-31 03:02:18.346689+00,54,924162.0,165117,rejected,0,0,0,0,0,0.0,0,51,True
796864,0.75,Says the scam artist that is lying. You are sick person.,0.0,0.0333333333333333,0.0166666666666666,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-06 00:35:42.092403+00,54,796392.0,160211,approved,0,0,0,0,0,0.0,0,60,True
5633059,0.0,"There its plenty of pew space in churches.  So whoever fills 'em boasts the potential collection.  Unfortunately, in the RCC things change with a new pastor who has the power.  Parish councils merely advisor.
The lists is very fluid. Subject to change suddenly.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-21 13:53:17.153272+00,53,,357514,approved,0,0,0,3,0,0.0,4,4,False
849616,0.7,"Fair question, Richard. I would hope that the realization that this can really happen is enough motivation to at least make it more difficult for it to happen. Sounds like the Democratic party in the US was living in a fool's paradise thinking that nothing bad could happen to them. By some accounts their security system was a total joke.",0.0,0.2,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-16 21:56:12.831479+00,54,848720.0,162155,approved,0,0,0,0,0,0.0,0,10,True
1081763,0.0,"Cool! You ought to write a book. Maybe call it ""Tua Nonna Rosso (Your Granny is a Commie)""",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-05 21:40:50.053324+00,21,1080081.0,316838,approved,1,0,0,0,0,0.0,0,4,False
444535,0.0,"we have zoning laws and dpp has to follow them; they cannot deviate from them.  all new developments, housing or commercial goes through the vetting process with the communities involved.  only after the community gives approval for the development then dpp gets involved.  hence, they do not have to consider the impact of the development on the community, they only have to make sure that it complies with the zoning and other technical building requirements; it has already been done.  to blame dpp is silly and misguided.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-08-23 19:59:08.601921+00,22,444227.0,144355,approved,0,0,0,0,0,0.0,4,4,False
595769,0.7058823529411765,sore losers...,0.0196078431372549,0.0392156862745098,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-12 15:35:16.772969+00,21,,151454,rejected,0,0,0,0,0,0.0,4,51,True
